"","intercept","format","level","centeredDV"
"784",1,1,2,-7.19129376918288
"785",1,1,2,-6.15003013955015
"786",1,1,2,-7.79227008510075
"787",1,1,3,-10.7865100124551
"788",1,1,3,-9.76800157704448
"789",1,1,3,-9.82569033402427
"790",1,1,4,-18.9779298296171
"791",1,1,4,-19.8441205018571
"792",1,1,4,-19.1202881878416
"793",1,1,1,-0.389492485708653
"794",1,1,1,-0.234160856601206
"795",1,1,1,-1.27470285350371
"796",1,1,2,-5.56754268969642
"797",1,1,2,-5.74090719512194
"798",1,1,2,-7.0144882009372
"799",1,1,3,-10.4672003948128
"800",1,1,3,-11.3135101003328
"801",1,1,3,-10.0808760864972
"802",1,1,4,-18.1464173707957
"803",1,1,4,-20.5305822211455
"804",1,1,4,-18.9983042102236
"805",1,1,1,0.984189617915733
"806",1,1,1,0.260526661454856
"807",1,1,1,-1.85354450663265
"808",1,1,2,-8.12249603684543
"809",1,1,2,-6.93446414527009
"810",1,1,2,-7.3688800938598
"811",1,1,3,-10.6891592975439
"812",1,1,3,-9.61872054068683
"813",1,1,3,-11.3974983771286
"814",1,1,4,-18.8903498810372
"815",1,1,4,-16.6653967271382
"816",1,1,4,-20.5598182407467
"817",1,0,1,0.891315648841518
"818",1,0,1,0.870756544944517
"819",1,0,1,0.264473221308519
"820",1,0,2,1.63181287599792
"821",1,0,2,-0.422962474000548
"822",1,0,2,-1.43821656901903
"823",1,0,3,-3.14320598990042
"824",1,0,3,-2.70536020206703
"825",1,0,3,-2.12241207651598
"826",1,0,4,-11.22855712052
"827",1,0,4,-11.4750417640972
"828",1,0,4,-13.4056750307838
"829",1,0,1,-0.239025678600727
"830",1,0,1,0.0411352270019746
"831",1,0,1,-0.284224777558364
"832",1,0,2,-0.749194515885959
"833",1,0,2,-2.73672821597856
"834",1,0,2,-0.6903653540911
"835",1,0,3,-3.07408881377021
"836",1,0,3,-1.88968154553978
"837",1,0,3,-3.73747598973307
"838",1,0,4,-11.6509966983971
"839",1,0,4,-10.7067977371626
"840",1,0,4,-13.2607631393257
"841",1,0,1,-0.574380798393308
"842",1,0,1,1.157449754905
"843",1,0,1,0.976530634858027
"844",1,0,2,-0.785969564480559
"845",1,0,2,0.176320346709064
"846",1,0,2,-0.122603230008593
"847",1,0,3,-3.39334300777397
"848",1,0,3,-3.36792549993472
"849",1,0,3,-2.09713793890514
"850",1,0,4,-10.6488384762983
"851",1,0,4,-12.8176853230514
"852",1,0,4,-12.6500991412674
"853",1,1,1,-1.81294789677989
"854",1,1,1,0.539319415712802
"855",1,1,1,0.084980158412118
"856",1,1,2,-6.89680666860519
"857",1,1,2,-7.97606409040214
"858",1,1,2,-8.61090205725952
"859",1,1,3,-11.0596478407377
"860",1,1,3,-9.81263498505787
"861",1,1,3,-6.50050389477148
"862",1,1,4,-17.1737890264745
"863",1,1,4,-18.3646075878731
"864",1,1,4,-18.2503470329354
"865",1,1,1,1.35639939260957
"866",1,1,1,-1.08020526324638
"867",1,1,1,1.02016205258722
"868",1,1,2,-6.99313601286189
"869",1,1,2,-7.68596320559924
"870",1,1,2,-5.29503289510509
"871",1,1,3,-11.7361770367563
"872",1,1,3,-9.58649334157867
"873",1,1,3,-9.7679303367132
"874",1,1,4,-19.849222846462
"875",1,1,4,-18.4941849848222
"876",1,1,4,-18.2795935018711
"877",1,1,1,0.889069723705271
"878",1,1,1,-0.155680874281007
"879",1,1,1,-0.675482067202136
"880",1,1,2,-7.55220045847163
"881",1,1,2,-7.21704270221929
"882",1,1,2,-8.44081819440406
"883",1,1,3,-10.4157719689629
"884",1,1,3,-9.69889879385082
"885",1,1,3,-9.94709607005707
"886",1,1,4,-17.6909971181066
"887",1,1,4,-20.0939928602716
"888",1,1,4,-19.2450400925323
"889",1,0,1,-0.355772251970567
"890",1,0,1,0.763236317761583
"891",1,0,1,-1.8460201348206
"892",1,0,2,-1.85299938559596
"893",1,0,2,0.812218572205948
"894",1,0,2,-0.442057659488314
"895",1,0,3,-2.13861794938479
"896",1,0,3,-3.46997664487462
"897",1,0,3,-2.97669252980525
"898",1,0,4,-12.0520823200176
"899",1,0,4,-13.1054768109437
"900",1,0,4,-11.6423029319725
"901",1,1,1,1.96273053462268
"902",1,1,1,0.0935168851667785
"903",1,1,1,-0.785298791267786
"904",1,1,2,-7.56727386215513
"905",1,1,2,-5.74009395663351
"906",1,1,2,-8.85925999422342
"907",1,1,3,-10.6882159863706
"908",1,1,3,-9.20781731527494
"909",1,1,3,-10.3941785653012
"910",1,1,4,-17.562193007926
"911",1,1,4,-18.9243338222884
"912",1,1,4,-20.2181538182744
"913",1,0,1,-0.804684358451389
"914",1,0,1,-1.42345651182476
"915",1,0,1,-0.389182259584278
"916",1,0,2,-1.44595851205987
"917",1,0,2,1.09824874027771
"918",1,0,2,0.413256272539268
"919",1,0,3,-3.40460901327625
"920",1,0,3,-3.97265307623918
"921",1,0,3,-5.36085346217311
"922",1,0,4,-9.7788703381236
"923",1,0,4,-14.1532800997239
"924",1,0,4,-11.3207372721846
"925",1,0,1,1.45998983480453
"926",1,0,1,-0.248026725413693
"927",1,0,1,0.303107333309891
"928",1,0,2,-0.567141998773247
"929",1,0,2,-1.78108047236584
"930",1,0,2,1.31404749770068
"931",1,0,3,-3.32645235218305
"932",1,0,3,-2.50413931988977
"933",1,0,3,-3.51035675390212
"934",1,0,4,-12.0809608606483
"935",1,0,4,-11.6726959008016
"936",1,0,4,-12.3857280187065
"937",1,0,1,0.134495296409489
"938",1,0,1,0.591791340455276
"939",1,0,1,-0.477669722779425
"940",1,0,2,-1.33491252177408
"941",1,0,2,-2.54414398027195
"942",1,0,2,-0.448071663388098
"943",1,0,3,-4.66952209320932
"944",1,0,3,-2.18642856422558
"945",1,0,3,-3.90488179819702
"946",1,0,4,-12.7193323591412
"947",1,0,4,-12.8396195030871
"948",1,0,4,-10.8842247795217
"949",1,0,1,-0.8958467947583
"950",1,0,1,0.144454880719601
"951",1,0,1,0.337670032179686
"952",1,0,2,0.953391998379203
"953",1,0,2,0.524626152754445
"954",1,0,2,0.00999848957831451
"955",1,0,3,-3.82835161053463
"956",1,0,3,-2.15663378395233
"957",1,0,3,-3.40866379168177
"958",1,0,4,-13.0693538039917
"959",1,0,4,-12.4337003655088
"960",1,0,4,-11.8692891508437
"961",1,0,1,-0.85586090183614
"962",1,0,1,0.127493385560264
"963",1,0,1,-0.0844742968560433
"964",1,0,2,-0.407077204890508
"965",1,0,2,1.99992397209047
"966",1,0,2,0.623222959438622
"967",1,0,3,-3.7092493685786
"968",1,0,3,-3.85823623614158
"969",1,0,3,-4.24529176944027
"970",1,0,4,-12.7301251557293
"971",1,0,4,-11.9926385965011
"972",1,0,4,-12.0717965691355
"973",1,0,1,-0.935732884284127
"974",1,0,1,0.367891483159879
"975",1,0,1,0.919165825807212
"976",1,0,2,1.12640778851724
"977",1,0,2,-1.47325507275405
"978",1,0,2,0.09416940747735
"979",1,0,3,-4.18726440677124
"980",1,0,3,-3.48572992783906
"981",1,0,3,-3.76703736681509
"982",1,0,4,-12.9405651110443
"983",1,0,4,-11.8285300991148
"984",1,0,4,-14.2590425415572
"985",1,0,1,0.0241912927340118
"986",1,0,1,-1.47311066321018
"987",1,0,1,-0.111306485816089
"988",1,0,2,1.2530144554097
"989",1,0,2,0.0463518189785396
"990",1,0,2,0.618404606138701
"991",1,0,3,-3.24383247390217
"992",1,0,3,-1.88846901508516
"993",1,0,3,-1.70611837948064
"994",1,0,4,-12.9398089247625
"995",1,0,4,-11.5553503004796
"996",1,0,4,-11.1423671751291
"997",1,1,1,-2.18347507027955
"998",1,1,1,-1.34389845663984
"999",1,1,1,0.708024351896889
"1000",1,1,2,-7.75086687698729
"1001",1,1,2,-7.94176153912713
"1002",1,1,2,-6.86213602069258
"1003",1,1,3,-11.0327536928931
"1004",1,1,3,-10.9544745094867
"1005",1,1,3,-10.4485456629382
"1006",1,1,4,-20.3622848400468
"1007",1,1,4,-20.7175475674461
"1008",1,1,4,-17.3185013788371
"1009",1,1,1,0.0769140188082239
"1010",1,1,1,0.502204241892479
"1011",1,1,1,-1.22886603002952
"1012",1,1,2,-7.45201919431145
"1013",1,1,2,-7.61108529911725
"1014",1,1,2,-7.20453685056548
"1015",1,1,3,-8.07786380469652
"1016",1,1,3,-9.82650835779347
"1017",1,1,3,-10.0501995498904
"1018",1,1,4,-19.9218836253585
"1019",1,1,4,-17.6462063793818
"1020",1,1,4,-18.7452350851181
"1021",1,0,1,-0.982871682909063
"1022",1,0,1,-0.346835438081194
"1023",1,0,1,0.239186308475102
"1024",1,0,2,-0.776289777577292
"1025",1,0,2,-2.49863466306396
"1026",1,0,2,-0.904503932703509
"1027",1,0,3,-1.2435858662318
"1028",1,0,3,-3.25553747461409
"1029",1,0,3,-2.90412733816811
"1030",1,0,4,-11.5932425660458
"1031",1,0,4,-10.5648155739599
"1032",1,0,4,-12.5293820711814
"1033",1,1,1,1.21381463354483
"1034",1,1,1,2.35650155819052
"1035",1,1,1,0.147507769009544
"1036",1,1,2,-7.2971407643042
"1037",1,1,2,-7.76850911913055
"1038",1,1,2,-5.92255066059599
"1039",1,1,3,-10.6204873252071
"1040",1,1,3,-9.46685697485396
"1041",1,1,3,-10.3496151786655
"1042",1,1,4,-19.2918319313468
"1043",1,1,4,-19.9705523671562
"1044",1,1,4,-18.7814905677512
"1045",1,0,1,-0.00811755934346583
"1046",1,0,1,-0.677655609306897
"1047",1,0,1,-1.63821797597504
"1048",1,0,2,1.23315069653718
"1049",1,0,2,-0.407442887666408
"1050",1,0,2,-1.19170223633333
"1051",1,0,3,-4.74931477786518
"1052",1,0,3,-3.01905504000585
"1053",1,0,3,-2.53945198256243
"1054",1,0,4,-11.215416061812
"1055",1,0,4,-9.36761089402268
"1056",1,0,4,-11.5400088591985
"1057",1,0,1,-0.447636773471474
"1058",1,0,1,0.964699421226107
"1059",1,0,1,0.148559797680177
"1060",1,0,2,0.416795242773977
"1061",1,0,2,-0.844152283263318
"1062",1,0,2,-1.61354394077963
"1063",1,0,3,-3.70730141877705
"1064",1,0,3,-4.57302281614821
"1065",1,0,3,-3.69729664996024
"1066",1,0,4,-11.8354252976871
"1067",1,0,4,-11.9136874262808
"1068",1,0,4,-11.3792352304318
"1069",1,0,1,-0.299841140163681
"1070",1,0,1,-1.81026040798015
"1071",1,0,1,0.698474103248031
"1072",1,0,2,0.639562163645752
"1073",1,0,2,-0.217242840456517
"1074",1,0,2,-0.220902168080516
"1075",1,0,3,-3.63210095218388
"1076",1,0,3,-1.94943346940457
"1077",1,0,3,-2.9701867787023
"1078",1,0,4,-12.1911447133706
"1079",1,0,4,-12.0184651003652
"1080",1,0,4,-13.7412975359104
"1081",1,0,1,-0.348237244393606
"1082",1,0,1,-0.143230454843727
"1083",1,0,1,1.16402526530062
"1084",1,0,2,-0.789295576670183
"1085",1,0,2,-0.228720065624725
"1086",1,0,2,0.367077844212414
"1087",1,0,3,-2.06160744494241
"1088",1,0,3,-3.9155698684095
"1089",1,0,3,-3.64954648765094
"1090",1,0,4,-12.9328570454645
"1091",1,0,4,-12.3381005155033
"1092",1,0,4,-9.91771831380624
"1093",1,1,1,1.43820638441222
"1094",1,1,1,0.236325406549534
"1095",1,1,1,-0.302649310204509
"1096",1,1,2,-6.54868092355132
"1097",1,1,2,-8.2941348028548
"1098",1,1,2,-8.81406508164639
"1099",1,1,3,-10.3388481151014
"1100",1,1,3,-10.5212929166771
"1101",1,1,3,-10.6700491604792
"1102",1,1,4,-17.7182991664976
"1103",1,1,4,-19.0903776500831
"1104",1,1,4,-19.3407328128646
"1105",1,0,1,-0.989207399331882
"1106",1,0,1,-1.22340148357122
"1107",1,0,1,1.33139861915018
"1108",1,0,2,0.164451331713859
"1109",1,0,2,-0.402722101608534
"1110",1,0,2,-0.904224780366751
"1111",1,0,3,-4.63581746357315
"1112",1,0,3,-3.35365033125753
"1113",1,0,3,-3.47215977191182
"1114",1,0,4,-12.7963178181106
"1115",1,0,4,-11.6562788743064
"1116",1,0,4,-12.6763132805247
"1117",1,1,1,0.598621104051794
"1118",1,1,1,0.467333987441729
"1119",1,1,1,-1.31291568078478
"1120",1,1,2,-7.36314623951772
"1121",1,1,2,-8.73208132734297
"1122",1,1,2,-5.66749638997467
"1123",1,1,3,-12.9443680488269
"1124",1,1,3,-9.17049473969772
"1125",1,1,3,-9.44348090918794
"1126",1,1,4,-17.8824018826799
"1127",1,1,4,-18.7985576488397
"1128",1,1,4,-19.0237615062775
"1129",1,0,1,-0.702501836658196
"1130",1,0,1,0.154072642825348
"1131",1,0,1,1.21981456126491
"1132",1,0,2,0.115153233416002
"1133",1,0,2,-2.27685262770079
"1134",1,0,2,-0.204381669503194
"1135",1,0,3,-4.05846653953801
"1136",1,0,3,-4.60963892909077
"1137",1,0,3,-3.12926955382957
"1138",1,0,4,-11.6204882515061
"1139",1,0,4,-11.4641166459752
"1140",1,0,4,-13.0737248109961
"1141",1,0,1,-0.119672464584198
"1142",1,0,1,-0.908089016760195
"1143",1,0,1,0.828062909174966
"1144",1,0,2,-1.81128117932847
"1145",1,0,2,0.319537044323934
"1146",1,0,2,-0.603002930569907
"1147",1,0,3,-4.0694049513324
"1148",1,0,3,-2.80051017182072
"1149",1,0,3,-3.2346500859532
"1150",1,0,4,-12.5686615243768
"1151",1,0,4,-13.1515409217625
"1152",1,0,4,-11.3811854468761
"1153",1,1,1,1.61296745008962
"1154",1,1,1,-0.165857257136753
"1155",1,1,1,0.317652507917637
"1156",1,1,2,-6.50177069282495
"1157",1,1,2,-7.76692725657536
"1158",1,1,2,-8.91468649184602
"1159",1,1,3,-11.4095692967629
"1160",1,1,3,-10.0182527689881
"1161",1,1,3,-10.8986792703541
"1162",1,1,4,-17.151789007718
"1163",1,1,4,-19.6801646544852
"1164",1,1,4,-20.0853584334756
"1165",1,0,1,-0.403108400650991
"1166",1,0,1,0.788293794772536
"1167",1,0,1,0.464269270049101
"1168",1,0,2,-0.907306729052939
"1169",1,0,2,0.886491226593557
"1170",1,0,2,0.895490833349463
"1171",1,0,3,-1.92672232797915
"1172",1,0,3,-2.45003170842933
"1173",1,0,3,-1.20122751398085
"1174",1,0,4,-11.2568327436635
"1175",1,0,4,-12.6134428698309
"1176",1,0,4,-12.2200168257542
"1177",1,1,1,2.16946099836714
"1178",1,1,1,-0.487332672867903
"1179",1,1,1,-1.51735696737789
"1180",1,1,2,-7.79355911581899
"1181",1,1,2,-5.86295329359423
"1182",1,1,2,-6.4271613789245
"1183",1,1,3,-9.60638239323069
"1184",1,1,3,-10.814596058386
"1185",1,1,3,-10.2922619311928
"1186",1,1,4,-20.1959649500426
"1187",1,1,4,-19.5842021020692
"1188",1,1,4,-17.7211164084284
"1189",1,1,1,-0.895088121209529
"1190",1,1,1,-0.0323415220994995
"1191",1,1,1,-0.425615151250161
"1192",1,1,2,-9.48204634538531
"1193",1,1,2,-7.82974716193619
"1194",1,1,2,-6.33622605347251
"1195",1,1,3,-10.086015200249
"1196",1,1,3,-9.11364012630962
"1197",1,1,3,-11.2723020900168
"1198",1,1,4,-18.4381518295568
"1199",1,1,4,-16.8986082055621
"1200",1,1,4,-19.3975254713233
"1201",1,1,1,-0.51070480980465
"1202",1,1,1,0.155228879904648
"1203",1,1,1,1.5186603641281
"1204",1,1,2,-7.79925867954419
"1205",1,1,2,-5.68632182172879
"1206",1,1,2,-6.54130482052395
"1207",1,1,3,-9.37938225240156
"1208",1,1,3,-11.0792074912381
"1209",1,1,3,-9.34392384620053
"1210",1,1,4,-17.1141725861056
"1211",1,1,4,-20.77798505555
"1212",1,1,4,-18.377485079864
"1213",1,0,1,-2.160215469574
"1214",1,0,1,0.819658789746678
"1215",1,0,1,-0.0993711777277368
"1216",1,0,2,-1.23001324693456
"1217",1,0,2,-0.278656701624641
"1218",1,0,2,-2.37377786906202
"1219",1,0,3,-2.41753546920286
"1220",1,0,3,-1.7896601503644
"1221",1,0,3,-3.83725253629422
"1222",1,0,4,-11.11024401158
"1223",1,0,4,-12.7991280031948
"1224",1,0,4,-12.2691069153564
"1225",1,1,1,-0.942764204949049
"1226",1,1,1,-0.691606307644273
"1227",1,1,1,-1.04176266405507
"1228",1,1,2,-7.85155282182944
"1229",1,1,2,-6.34460528421417
"1230",1,1,2,-8.455324805306
"1231",1,1,3,-10.6213547735734
"1232",1,1,3,-10.5628694233627
"1233",1,1,3,-9.41334962270004
"1234",1,1,4,-18.6480322504824
"1235",1,1,4,-19.4902897099286
"1236",1,1,4,-18.9130277612235
"1237",1,0,1,0.504688343051437
"1238",1,0,1,0.158566745487134
"1239",1,0,1,-0.504253929732235
"1240",1,0,2,-0.586836261965892
"1241",1,0,2,-1.11833268510637
"1242",1,0,2,-0.881872858515523
"1243",1,0,3,-2.97704088237742
"1244",1,0,3,-4.35625619213021
"1245",1,0,3,-1.40244906032652
"1246",1,0,4,-11.8026571020331
"1247",1,0,4,-12.2430628417007
"1248",1,0,4,-11.9734929063172
"1249",1,0,1,0.454863392568791
"1250",1,0,1,0.718425438350015
"1251",1,0,1,0.265416815311648
"1252",1,0,2,0.349141856555052
"1253",1,0,2,-0.566016067548666
"1254",1,0,2,0.088761565611957
"1255",1,0,3,-2.10411285463573
"1256",1,0,3,-3.40535659916
"1257",1,0,3,-3.0839735454434
"1258",1,0,4,-11.2813602878806
"1259",1,0,4,-12.0204238068841
"1260",1,0,4,-11.6401185307239
"1261",1,0,1,-0.959559993341967
"1262",1,0,1,-0.0831228284180454
"1263",1,0,1,0.521067472014538
"1264",1,0,2,0.516550100874838
"1265",1,0,2,-0.6411008542427
"1266",1,0,2,-1.68455704436469
"1267",1,0,3,-1.75039603868806
"1268",1,0,3,-2.60829107711688
"1269",1,0,3,-2.88819737718991
"1270",1,0,4,-10.7757737104156
"1271",1,0,4,-12.442052280633
"1272",1,0,4,-11.4090388409064
"1273",1,0,1,-0.0471196155074294
"1274",1,0,1,-0.462620058702123
"1275",1,0,1,-0.509378031772053
"1276",1,0,2,-1.20418935279795
"1277",1,0,2,-0.413024606645621
"1278",1,0,2,-0.35816094155969
"1279",1,0,3,-1.81376465387665
"1280",1,0,3,-2.77238783210325
"1281",1,0,3,-3.066164717318
"1282",1,0,4,-14.0774328458732
"1283",1,0,4,-11.5803425866391
"1284",1,0,4,-10.7783842487776
"1285",1,0,1,-0.084089410792857
"1286",1,0,1,-0.892047616210851
"1287",1,0,1,0.0394923905057315
"1288",1,0,2,1.56917799757774
"1289",1,0,2,-1.21976781412552
"1290",1,0,2,-1.38745648609865
"1291",1,0,3,-3.76441504083702
"1292",1,0,3,-3.86118805193131
"1293",1,0,3,-3.00067684660556
"1294",1,0,4,-12.1124954644386
"1295",1,0,4,-12.5506213778865
"1296",1,0,4,-13.9015893653373
"1297",1,1,1,0.445627978863562
"1298",1,1,1,0.589299037549486
"1299",1,1,1,-0.360867602814867
"1300",1,1,2,-7.33048889806367
"1301",1,1,2,-7.95291303240585
"1302",1,1,2,-6.76777642220067
"1303",1,1,3,-9.22320557994818
"1304",1,1,3,-10.3660994792876
"1305",1,1,3,-10.1729388827123
"1306",1,1,4,-19.7639928495856
"1307",1,1,4,-21.2368007631947
"1308",1,1,4,-17.8633737590863
"1309",1,0,1,-1.61329007755335
"1310",1,0,1,-1.03322328868967
"1311",1,0,1,1.69093065598972
"1312",1,0,2,-0.747957908111407
"1313",1,0,2,-0.307857808259765
"1314",1,0,2,-1.65088260728507
"1315",1,0,3,-2.29749232549979
"1316",1,0,3,-4.48817218331833
"1317",1,0,3,-2.97890651420551
"1318",1,0,4,-14.6671261208185
"1319",1,0,4,-12.1258896681501
"1320",1,0,4,-11.6599914312988
"1321",1,0,1,-0.694701290828688
"1322",1,0,1,3.26308336946512
"1323",1,0,1,-0.524010087273744
"1324",1,0,2,-1.46104474993814
"1325",1,0,2,0.488532431368868
"1326",1,0,2,0.61609405290861
"1327",1,0,3,-2.88048916249301
"1328",1,0,3,-3.2419957347588
"1329",1,0,3,-2.68782479211114
"1330",1,0,4,-12.2652340917695
"1331",1,0,4,-10.1158926910841
"1332",1,0,4,-12.456591365631
"1333",1,0,1,-0.158101742342812
"1334",1,0,1,0.662234207330751
"1335",1,0,1,-0.933701614723485
"1336",1,0,2,-0.275202693051303
"1337",1,0,2,-0.707961297680377
"1338",1,0,2,0.218613452610946
"1339",1,0,3,-3.81423466933322
"1340",1,0,3,-3.62481459204077
"1341",1,0,3,-3.86516010882993
"1342",1,0,4,-13.8822879238834
"1343",1,0,4,-12.9844395396811
"1344",1,0,4,-12.6718055080217
"1345",1,0,1,0.34816304944043
"1346",1,0,1,-1.19910047724077
"1347",1,0,1,0.391516254863397
"1348",1,0,2,1.70871153490326
"1349",1,0,2,-0.210835897003487
"1350",1,0,2,0.0852609112417579
"1351",1,0,3,-3.88303646191427
"1352",1,0,3,-4.29968700937538
"1353",1,0,3,-3.77562336271868
"1354",1,0,4,-13.4471368114709
"1355",1,0,4,-12.4845310344586
"1356",1,0,4,-11.4337423804002
"1357",1,1,1,-0.260226157790813
"1358",1,1,1,0.214111813480577
"1359",1,1,1,-0.431307239543509
"1360",1,1,2,-5.59361630379566
"1361",1,1,2,-6.67384381425002
"1362",1,1,2,-7.72785983667103
"1363",1,1,3,-9.18660710404121
"1364",1,1,3,-10.3929175652969
"1365",1,1,3,-10.5242539277292
"1366",1,1,4,-19.4663604202417
"1367",1,1,4,-20.6399240357805
"1368",1,1,4,-20.3847800206589
"1369",1,1,1,1.52085987031599
"1370",1,1,1,-0.949786176676167
"1371",1,1,1,-1.40679875768506
"1372",1,1,2,-6.72103977594692
"1373",1,1,2,-5.55761453396204
"1374",1,1,2,-6.06127204207034
"1375",1,1,3,-9.898338310291
"1376",1,1,3,-10.4493616805044
"1377",1,1,3,-10.2194421957404
"1378",1,1,4,-17.6528812397077
"1379",1,1,4,-20.3599790338459
"1380",1,1,4,-19.9366773946303
"1381",1,0,1,2.45423252209263
"1382",1,0,1,-0.815626680063624
"1383",1,0,1,0.120690429630509
"1384",1,0,2,0.528579264003107
"1385",1,0,2,0.017088992050787
"1386",1,0,2,-1.56249592961794
"1387",1,0,3,-4.84683798235797
"1388",1,0,3,-2.27501901341408
"1389",1,0,3,-1.8463509682755
"1390",1,0,4,-10.7559391727644
"1391",1,0,4,-12.0850857235653
"1392",1,0,4,-12.2937760285248
"1393",1,1,1,0.635026603567486
"1394",1,1,1,0.855059801276587
"1395",1,1,1,1.23181593692267
"1396",1,1,2,-8.19917434267444
"1397",1,1,2,-6.7993298853726
"1398",1,1,2,-7.97528436074969
"1399",1,1,3,-10.2790182686209
"1400",1,1,3,-10.6411339580082
"1401",1,1,3,-11.6380592544583
"1402",1,1,4,-18.0689980573251
"1403",1,1,4,-17.7628828442378
"1404",1,1,4,-19.3873523107985
"1405",1,0,1,-0.988188127683053
"1406",1,0,1,0.902588366818604
"1407",1,0,1,-0.351483787775832
"1408",1,0,2,-1.52867244347273
"1409",1,0,2,-0.946523095857058
"1410",1,0,2,-0.547657056898425
"1411",1,0,3,-3.56500904960159
"1412",1,0,3,-3.21904853661007
"1413",1,0,3,-0.504398686365285
"1414",1,0,4,-11.1954037537141
"1415",1,0,4,-11.8808513230885
"1416",1,0,4,-12.0529804135459
"1417",1,1,1,-0.56312145983606
"1418",1,1,1,-0.16644004317888
"1419",1,1,1,0.438509695721167
"1420",1,1,2,-8.58325243506285
"1421",1,1,2,-5.7256668622224
"1422",1,1,2,-7.77967011911884
"1423",1,1,3,-10.049042926315
"1424",1,1,3,-10.1548072976981
"1425",1,1,3,-8.84744942670755
"1426",1,1,4,-19.015999192048
"1427",1,1,4,-18.3546623944983
"1428",1,1,4,-19.2004607941425
"1429",1,1,1,-2.36188966570062
"1430",1,1,1,2.50595124334609
"1431",1,1,1,0.784272658441598
"1432",1,1,2,-7.59457901616839
"1433",1,1,2,-7.2730436664158
"1434",1,1,2,-6.19068360242225
"1435",1,1,3,-10.2488121679714
"1436",1,1,3,-9.64209432138561
"1437",1,1,3,-9.78293162821025
"1438",1,1,4,-18.7364354789662
"1439",1,1,4,-17.6587282329566
"1440",1,1,4,-20.0217455851872
"1441",1,1,1,0.945391410056018
"1442",1,1,1,0.179354146942052
"1443",1,1,1,1.87088250464071
"1444",1,1,2,-7.11043497961443
"1445",1,1,2,-8.95024632864573
"1446",1,1,2,-7.99512700566512
"1447",1,1,3,-11.2568983947333
"1448",1,1,3,-9.828525136434
"1449",1,1,3,-10.3015946618001
"1450",1,1,4,-19.7301429865488
"1451",1,1,4,-18.4225245791549
"1452",1,1,4,-20.0620369767409
"1453",1,0,1,-0.178799617649724
"1454",1,0,1,0.0198607730376318
"1455",1,0,1,1.70903932381714
"1456",1,0,2,0.357263301395023
"1457",1,0,2,-1.83252877737349
"1458",1,0,2,-1.06601653306611
"1459",1,0,3,-3.0599708023788
"1460",1,0,3,-2.96156106497428
"1461",1,0,3,-4.46597847168977
"1462",1,0,4,-15.0260770842168
"1463",1,0,4,-12.9566868429121
"1464",1,0,4,-12.2521675136687
"1465",1,1,1,-0.0755702019648911
"1466",1,1,1,-0.0308809326828177
"1467",1,1,1,-0.73081712363865
"1468",1,1,2,-5.79020421049049
"1469",1,1,2,-7.4748418132584
"1470",1,1,2,-9.55503988109084
"1471",1,1,3,-9.99507396257439
"1472",1,1,3,-9.63982629766027
"1473",1,1,3,-9.24680773455153
"1474",1,1,4,-19.371903983968
"1475",1,1,4,-18.774341116264
"1476",1,1,4,-20.5915384729173
"1477",1,1,1,1.39208894857318
"1478",1,1,1,-0.453240048138028
"1479",1,1,1,0.0218153748347164
"1480",1,1,2,-7.66852339902353
"1481",1,1,2,-6.99427665470061
"1482",1,1,2,-7.94355289697343
"1483",1,1,3,-9.85459263239538
"1484",1,1,3,-11.039329087652
"1485",1,1,3,-9.54779086243897
"1486",1,1,4,-17.9657826798958
